9.743988210927794213e-01,6.014793165398295803e-03,3.323455224038350531e-02
9.766244114026720671e-04,2.996308768555853708e-01,7.050970340904646472e-01
8.783005391602037859e-01,5.634065851546376548e-03,1.399060380913227930e-01
2.050295352413475998e-04,9.156324370293807968e-01,8.084730460419739528e-02
2.043894701811307113e-01,1.922243383124831468e-03,7.973950356909208503e-01
8.052745725479548700e-02,1.608579295528990080e-02,8.577601755303887465e-01
1.133941087352279345e-02,1.999669146430976818e-02,9.752335857787386431e-01
9.873627469921610889e-01,6.186900370702795235e-03,1.724806051366340950e-02
4.876067015999043797e-01,7.017990947292192597e-03,5.134905164715584114e-01
1.133951955669448494e-02,1.999664496260517704e-02,9.752333959576139355e-01
8.783182666553402962e-01,5.634935766818913692e-03,1.398860633899225159e-01
2.048748087205296074e-04,9.150890517076183395e-01,8.153693465933470330e-02
1.087089015948893185e-02,1.918031203817833347e-02,9.762462241671939767e-01
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
3.386908003945912063e-05,9.692898464974379902e-01,2.267069241188762393e-02
2.780142571285172475e-04,9.895316240145418663e-01,4.942132183741616662e-03
2.048409635364576223e-04,9.150763232341400100e-01,8.154930004583182956e-02
2.340231727102644779e-05,9.593026005200734341e-01,3.164933951109727417e-02
2.684129886791902114e-04,9.913837687935398435e-01,3.917111377786339568e-03
2.396590378806176189e-02,4.306829616254283688e-04,9.681674157729385222e-01
8.783180945473987311e-01,5.634935410695934496e-03,1.398862445064265325e-01
1.971268972781038964e-01,1.841274851505009247e-03,8.045250521804668820e-01
2.127113399572947404e-04,9.088491385516294097e-01,8.768428454477621148e-02
8.783170991428056462e-01,5.634933351030646347e-03,1.398872920125242558e-01
2.048748088249352137e-04,9.150890518771948035e-01,8.153693443427520449e-02
1.980195032262948018e-01,1.847821381509916682e-03,8.037547964277709234e-01
8.782246850933180804e-01,5.635461378907104073e-03,1.399833172703953132e-01
2.989804375870528833e-05,9.663480498023366838e-01,2.534365803403858600e-02
9.668182568898018962e-04,3.020781984625487415e-01,7.029261384891606346e-01
1.132211501623367131e-02,2.003410527019029719e-02,9.751911400067285740e-01
5.793060058042927014e-05,9.780174097667463373e-01,1.432095872890199774e-02
1.136048282766934667e-04,9.855097432303288052e-01,8.031663283189740404e-03
7.379208219979812092e-03,3.368991399701519451e-02,9.600762491967002044e-01
1.133941125404179344e-02,1.999669042598535909e-02,9.752335870493370473e-01
2.048749486446838747e-04,9.150895164715059371e-01,8.153634509667287422e-02
3.624601046383153422e-05,5.789305864002300406e-02,9.574072456499030936e-01
4.856828443634807480e-01,7.023843753835996330e-03,5.152660774042874259e-01
9.533402666846797491e-01,1.626769213818038710e-03,6.333251695341386711e-02
2.356848127045103804e-05,9.591698839343194560e-01,3.155083205827186738e-02
1.394086552236721915e-05,9.324499168516328096e-01,5.247560731378990428e-02
1.133941125394988779e-02,1.999669042623422252e-02,9.752335870490392855e-01
1.096926679424520441e-02,2.082560568329631240e-02,9.742947761111200311e-01
8.783170991394146920e-01,5.634933351022742946e-03,1.398872920160912914e-01
5.612137795198594370e-04,1.867724203762857575e-03,9.984451894698446184e-01
1.162318918750512159e-02,1.987932117714363150e-02,9.747341600250548632e-01
4.140231691916997162e-05,9.728590934844123517e-01,1.910808065817448317e-02
2.396821130087820398e-02,4.306726355567487216e-04,9.681649368510476528e-01
2.568240007024756274e-04,9.911070367236393119e-01,4.083936356563956128e-03
2.048748086725118653e-04,9.150890517651655287e-01,8.153693459214882144e-02
6.536830767670595010e-01,1.481008761890686629e-03,3.852130937352339912e-01
1.133926994475759932e-02,1.999699559721621403e-02,9.752332408054973367e-01
8.783171215543695842e-01,5.634933397403031445e-03,1.398872684279007239e-01
8.783170991393566274e-01,5.634933351022753355e-03,1.398872920161578493e-01
6.540376848768928006e-05,4.031027327103101077e-02,9.658378732792282095e-01
8.783170999622130770e-01,5.634933352725246536e-03,1.398872911502259397e-01
3.022060993182078270e-03,5.368427683476492684e-03,9.933817391690660248e-01
8.783528409526660807e-01,5.635007316652122962e-03,1.398496788936657853e-01
1.133941149308248866e-02,1.999669105579644432e-02,9.752335850514824989e-01
3.077252036133673222e-05,9.672355925697782020e-01,2.464776461110692457e-02
2.845434430449607610e-05,9.653228795109396465e-01,2.642576723212780934e-02
8.783170998719436184e-01,5.634933352538463655e-03,1.398872912452204242e-01
8.783168654399371444e-01,5.634921112081058177e-03,1.398875565589114689e-01
2.396821130088364754e-02,4.306726355564076316e-04,9.681649368510234499e-01
2.891440009847172019e-03,5.713378339238593673e-03,9.929470525031848238e-01
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
9.873623612245826520e-01,6.186892868147941815e-03,1.724855038723952655e-02
4.856702932607067646e-01,7.023927924757937015e-03,5.152763546768787117e-01
2.048927160244168441e-04,9.151484937937022224e-01,8.146153641028984482e-02
2.605100493758209616e-04,8.676440610120885744e-01,1.285251873178412385e-01
1.023956385768706170e-03,2.873208547789005141e-01,7.163934014718064125e-01
4.865171101288939259e-01,7.024760606133669850e-03,5.144863264294976535e-01
3.058350765116006999e-05,9.668405711010747972e-01,2.485333848548104338e-02
1.133818718155021887e-02,1.999933429978059674e-02,9.752305872506701334e-01
1.059080902636660109e-04,9.848572087004182629e-01,8.533327170620115532e-03
2.050836130461769209e-04,9.157795001447203154e-01,8.066211557594489545e-02
1.133945002914177325e-02,1.999667414627610482e-02,9.752335186374981868e-01
4.856801822960131743e-01,7.023769475772450102e-03,5.152687539190263788e-01
7.714135647113997685e-01,6.118888368869358080e-03,2.470380591581380070e-01
4.856828659512050228e-01,7.023843688151313810e-03,5.152660574804728277e-01
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
3.975078696955962609e-01,4.918916803823916890e-03,6.038768259512904413e-01
1.133938328425738128e-02,1.999675154705772215e-02,9.752335170781945006e-01
8.783135050196937410e-01,5.634953892417192932e-03,1.398910267223818227e-01
2.396821600641283953e-02,4.306726261163891490e-04,9.681649311285974724e-01
2.066440609347548502e-04,9.207654340045950958e-01,7.440903967348200254e-02
7.828586699776931342e-05,9.817517556267665313e-01,1.106200914685971301e-02
9.666782785438709147e-04,3.021186729754334332e-01,7.028885610460010591e-01
2.639410037944333676e-04,9.914592930357791767e-01,3.874384079506789421e-03
9.533599358514813771e-01,1.627487200083185424e-03,6.330614089189100235e-02
8.783170991755077095e-01,5.634933351097422792e-03,1.398872919781087298e-01
9.868196737423433618e-01,6.176564721348476450e-03,1.793662367180849301e-02
2.226043458774317016e-04,9.570616545470795877e-01,3.298660817199001311e-02
9.873627460083423957e-01,6.186900351568808305e-03,1.724806176298398011e-02
1.982776934049449435e-01,1.847677911440847318e-03,8.035192535509833034e-01
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
4.825740352619084517e-01,6.937613708625869381e-03,5.183916945869218029e-01
2.071977545362157906e-04,9.224533094526221610e-01,7.231867712192842357e-02
1.133941213654019765e-02,1.999670766138704134e-02,9.752335593463129504e-01
2.396821129841478562e-02,4.306726356469242557e-04,9.681649368660564248e-01
1.381277188771763698e-02,2.017800682787047883e-02,9.702364452108165338e-01
1.131307871726912676e-02,2.005370217971834401e-02,9.751689101444365182e-01
1.129813427237983357e-02,2.008618726877949359e-02,9.751320645586151192e-01
9.873624963484435302e-01,6.186895496061519534e-03,1.724837879801155438e-02
8.783170991422425411e-01,5.634933351028585495e-03,1.398872920131151165e-01
4.856828439941210385e-01,7.023843756338333209e-03,5.152660777068526210e-01
4.855287812252299662e-01,7.024877017973608397e-03,5.153922297090594018e-01
9.687104101865182289e-04,3.015680558568936132e-01,7.033914588522262035e-01
8.783171111091241379e-01,5.634933375790078698e-03,1.398872794198678104e-01
3.663762106300838263e-05,9.704546938170228731e-01,2.128219517636498540e-02
1.176341408833902731e-04,9.858400280544694638e-01,7.790024921058676804e-03
9.666941790914110105e-04,3.021126272954483549e-01,7.028945075400289122e-01
8.783170991392573734e-01,5.634933351023509694e-03,1.398872920162466671e-01
1.980411482222374231e-01,1.847980168744992524e-03,8.037361215584507557e-01
1.154455194632346242e-02,2.502379330681003267e-01,5.332166379276848112e-01
8.783171167470835705e-01,5.634933387456062849e-03,1.398872734868070733e-01
2.323252118258523459e-04,9.907411037620088567e-01,4.328012992807123843e-03
1.190812001752747026e-02,1.989119002328615729e-02,9.741054833764360987e-01
5.373830638505555299e-03,4.917213719620978918e-02,9.435919574146556243e-01
2.397567742413305586e-02,4.318768031943090598e-04,9.680514235584427585e-01
4.687953823404183429e-01,6.567400324510102097e-03,5.322439127554144944e-01
6.855591307051148902e-05,9.801706681444108948e-01,1.240104007171725226e-02
8.783170991390152338e-01,5.634933351006708030e-03,1.398872920165355471e-01
2.659697841461740597e-01,8.824792819800744356e-03,6.996262958710783852e-01
2.622303599301759026e-04,9.894240845678947682e-01,5.137035843771592392e-03
1.690714630478191039e-04,9.887116054709139679e-01,5.695406300563663447e-03
2.048748809905184289e-04,9.150892919675852610e-01,8.153662988273727152e-02
7.147414392856426581e-04,9.012110867153780847e-01,5.576143102014387287e-02
1.996293318399705030e-01,1.848706188234604210e-03,8.022618655072158989e-01
2.064608956309272767e-04,9.201906571259194090e-01,7.512408904540124333e-02
8.783170991393308702e-01,5.634933351022564270e-03,1.398872920161793321e-01
1.133941125404201201e-02,1.999669042598504337e-02,9.752335870493374914e-01
8.783146074985612728e-01,5.634947591442684284e-03,1.398898811213198090e-01
4.994289477019842050e-01,6.982149065290817018e-03,5.025792336960893669e-01
4.798944298092742278e-05,9.752630389438844416e-01,1.683469703176092985e-02
2.285458630027138293e-03,1.298921464250075986e-01,8.630907351368513059e-01
8.783170991393201010e-01,5.634933351022545188e-03,1.398872920161906841e-01
1.133941105097961179e-02,1.999669086663483086e-02,9.752335865470038723e-01
8.783170991393564053e-01,5.634933351022614577e-03,1.398872920161523259e-01
2.050257645033484136e-04,9.155894367512950049e-01,8.090270281956692122e-02
9.860092792003033457e-01,5.584478185053282952e-03,1.909650273759197492e-02
4.856827975426194488e-01,7.023844067989080085e-03,5.152661157465379116e-01
9.469612893615856524e-04,3.111972003446752955e-01,6.937029239240132261e-01
2.767491500827474679e-02,4.727357991751269606e-04,9.639668534130440003e-01
4.856850325854397132e-01,7.023837729212006539e-03,5.152640560530471481e-01
2.048205819004615257e-04,9.150685240361789985e-01,8.155686235892599389e-02
2.685166881584593094e-04,9.915511555646182584e-01,3.817119688192086979e-03
8.060217944575004401e-02,1.608405256529094052e-02,8.576465366854729711e-01
2.641833807038717762e-04,9.913784485153368520e-01,3.919723821154346734e-03
2.048748086938512950e-04,9.150890517283417624e-01,8.153693463708582001e-02
2.049799703812551848e-04,9.154375766689650806e-01,8.109507638108370831e-02
1.227113523246105894e-03,2.437396792166220127e-01,7.563390241250770307e-01
8.783170991252661208e-01,5.634933350211245376e-03,1.398872920322232483e-01
1.596484716018784259e-04,9.882949398431285504e-01,5.985589812944230523e-03
4.856825051607847610e-01,7.023834289215725654e-03,5.152664184475719278e-01
9.873627469922079403e-01,6.186900370703701628e-03,1.724806051360398829e-02
2.050619369915776232e-04,9.149493291893888713e-01,8.167277284570997886e-02
8.783170992469283567e-01,5.634933351245198681e-03,1.398872919029497952e-01
8.783170991380592207e-01,5.634933351029771179e-03,1.398872920175028567e-01
6.561239220373897840e-01,1.497035930378347790e-03,3.826452746046191122e-01
8.783171970531103989e-01,5.634933553622616456e-03,1.398871889774292165e-01
2.485207136168273725e-04,9.911159117448655742e-01,4.084757369734594128e-03
3.869500977069897430e-05,9.693289541658915986e-01,2.086496677555257223e-02
4.857052967066031179e-01,7.029372652773335263e-03,5.150057466186539479e-01
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
2.048741944002816970e-04,9.150897174933584344e-01,8.153599075165365861e-02
9.873627467123390344e-01,6.186900232881739452e-03,1.724806089590770128e-02
2.391701230416483985e-05,9.599106003777446716e-01,3.105346965007004315e-02
8.783170991921628312e-01,5.634933351131880472e-03,1.398872919605821941e-01
3.154191127170071927e-05,9.678373989437020208e-01,2.410606116690442585e-02
9.873627469922084954e-01,6.186900370703723312e-03,1.724806051360319031e-02
9.584867591200944004e-01,5.898958821421421486e-03,5.199826374663908679e-02
2.576075616985435551e-04,9.878322474425228483e-01,6.183479628198520518e-03
8.783986569912488607e-01,5.635102159111518572e-03,1.398014625621611939e-01
1.084603556124570135e-02,2.111532320195450702e-02,9.739674214232416638e-01
1.133941125405017736e-02,1.999669042598161556e-02,9.752335870493229475e-01
8.059706028805800615e-02,1.608417174490138490e-02,8.576543213405650734e-01
9.873535518421308055e-01,6.186721603883626325e-03,1.725973683509448783e-02
1.133845834589722670e-02,1.999874848555603657e-02,9.752312520069666979e-01
2.684271393047810454e-04,9.915480269195292573e-01,3.818927587184656972e-03
1.139961347510623675e-02,1.997149612305064090e-02,9.751274273412781080e-01
2.396821130090656324e-02,4.306726355562707511e-04,9.681649368509550602e-01
3.615783963419933909e-05,9.702317989409645627e-01,2.151746906151083202e-02
7.168087737100566438e-06,8.793310768735136396e-01,9.671840284425607670e-02
4.856828443597491773e-01,7.023843754338862308e-03,5.152660773947940198e-01
2.064573237395957920e-04,9.201796163002791129e-01,7.513783596603566817e-02
9.668329026615589319e-04,3.020736066680786425e-01,7.029304839912010605e-01
2.414413973750359268e-05,9.607414018852710180e-01,3.063183999154410822e-02
3.265198997587634352e-05,9.685112697171367468e-01,2.340903802831501013e-02
6.662385023467155625e-05,9.798275158948305252e-01,1.270633115608910645e-02
9.873627469906142151e-01,6.186900370556612690e-03,1.724806051565140955e-02
4.856828375726421343e-01,7.023843564419050660e-03,5.152660842352247972e-01
2.112120010932774696e-04,9.901761191038750409e-01,4.699091814868374892e-03
2.296874999315859885e-05,9.573782741027810905e-01,3.257527762680229033e-02
1.147829029713612299e-04,9.855065791421295796e-01,7.980425095938622690e-03
2.672690225474335843e-04,9.915264995035536488e-01,3.832516250639804271e-03
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360313133e-02
2.691566206012251366e-04,9.915636277122280573e-01,3.809369359556355125e-03
2.873375521307746977e-05,9.653729732554288123e-01,2.625270336618613920e-02
9.666671036372310056e-04,3.021203506165464070e-01,7.028873615152833043e-01
2.048852562753327431e-04,9.150808438720605675e-01,8.154501297790940628e-02
6.562926445908442430e-01,3.792531640301219191e-04,3.473893298501680160e-01
2.049159354338956664e-04,9.152255058810230270e-01,8.136387507678613518e-02
2.673744138575764287e-04,9.910635984922184782e-01,4.110802466266304418e-03
1.133941125410912500e-02,1.999669042595709004e-02,9.752335870492195857e-01
2.048770484900302254e-04,9.150872931022825396e-01,8.153866537215413712e-02
9.873627049993949356e-01,6.186899554000071556e-03,1.724811383895101871e-02
2.063002215227269787e-01,1.944825396228361172e-03,7.954861288817517417e-01
4.856852252752349441e-01,7.023837807289544030e-03,5.152638430591576224e-01
1.132885349913529890e-02,2.001951386867106483e-02,9.752076930926324438e-01
2.143160289441038268e-04,9.411372114615994544e-01,5.017134115301749575e-02
9.873572086950875848e-01,6.186792682328363067e-03,1.725509331036108665e-02
2.535712482047587364e-04,9.903595213288147736e-01,4.537330060519355161e-03
1.133941125802924096e-02,1.999669042522526224e-02,9.752335870414081676e-01
1.980506741052269759e-01,1.848090678039702008e-03,8.037266095564025159e-01
8.783170991393172145e-01,5.634933351022534780e-03,1.398872920161938760e-01
6.856956394977677019e-05,9.801418461376578684e-01,1.240625212105854989e-02
9.873627469909307397e-01,6.186900370678863857e-03,1.724806051522602759e-02
9.085652671035769901e-01,5.706065410084351641e-03,1.076448251743232498e-01
9.748079199907560546e-04,2.999362231971965387e-01,7.048795776841799698e-01
4.856828588892310172e-01,7.023847304203030550e-03,5.152659100590345487e-01
8.378719144768268512e-01,6.102328500208670237e-03,1.761662836422293599e-01
4.856827868692758510e-01,7.023842137875169374e-03,5.152661352421665786e-01
9.871292678358856154e-01,6.182402041099836244e-03,1.754434928525571563e-02
2.674446616520386420e-04,9.914321278125739489e-01,3.887465979167138101e-03
2.048748086453529261e-04,9.150890517612212394e-01,8.153693459291148915e-02
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
6.712042017288256668e-01,3.801887636273125872e-04,3.333626258680231214e-01
2.048753328519231404e-04,9.150886399842448338e-01,8.153733988042970171e-02
1.121072147563478318e-02,2.027809728472927675e-02,9.749144997852324801e-01
8.060218499199789388e-02,1.608405261203431358e-02,8.576465281440996957e-01
9.873627431968992063e-01,6.186900296889959183e-03,1.724806533314735338e-02
8.783170991393172145e-01,5.634933351022534780e-03,1.398872920161938760e-01
8.783170993419334716e-01,5.634933351441785351e-03,1.398872918029719914e-01
8.783170991947801820e-01,5.634933351137295411e-03,1.398872919578276475e-01
2.008745748983116019e-04,9.169368355048287400e-01,7.881641748687764903e-02
4.856826358335338822e-01,7.023837894839349977e-03,5.152662871732410776e-01
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
9.873627469922084954e-01,6.186900370703690352e-03,1.724806051360317297e-02
9.873627449522710542e-01,6.186900331029611226e-03,1.724806310405579968e-02
9.873626346354664740e-01,6.186898185522718419e-03,1.724820319185201012e-02
8.783170991393172145e-01,5.634933351022534780e-03,1.398872920161937650e-01
1.133941125241542079e-02,1.999669042970554991e-02,9.752335870448840538e-01
9.873550651380722520e-01,6.186751015337408309e-03,1.725781524194898442e-02
2.074549241647637415e-04,9.232249512245551681e-01,7.136762912212507581e-02
9.873626240706661061e-01,6.186839839226994722e-03,1.724822842542939397e-02
9.850115119701012834e-01,6.145055117184523331e-03,2.021465490910513349e-02
2.683848854210746046e-04,9.915396259951141378e-01,3.823807673443215503e-03
1.133941113969302167e-02,1.999669067447417195e-02,9.752335867656743984e-01
2.045286909579903389e-01,1.923885013115732637e-03,7.972559560960400526e-01
1.133812111250794528e-02,1.999947701096561892e-02,9.752304254002919226e-01
6.155407277649449385e-05,9.788237808203723578e-01,1.359635189115788317e-02
2.396821153573892860e-02,4.306726382855083769e-04,9.681649365821699549e-01
2.396821130063521779e-02,4.306726355653010710e-04,9.681649368525420130e-01
4.856816037937493613e-01,7.023809138834562552e-03,5.152673247061536621e-01
9.873623541278022664e-01,6.186836008317304555e-03,1.724857092868102224e-02
2.048748106694035038e-04,9.150890528466922857e-01,8.153693292602574860e-02
5.124796723917366403e-01,6.942794442205055955e-03,4.905318911863399967e-01
9.963796724944762664e-04,2.942836428358531209e-01,7.100364348635976874e-01
4.856828435369156538e-01,7.023843730799757615e-03,5.152660782352225244e-01
8.783286733461818097e-01,5.634957301023747929e-03,1.398751119415103106e-01
2.066410732273179834e-04,9.207511871206012222e-01,7.442679539613698825e-02
2.568261470202647882e-05,9.622156047392189659e-01,2.906968431098384820e-02
2.603536889011527091e-04,9.913844750105804682e-01,3.920885851875529141e-03
1.494225028958134291e-05,9.362618519049291654e-01,4.923824509645275543e-02
8.783170991398520089e-01,5.634933351023639798e-03,1.398872920156307986e-01
2.050159155309054428e-04,9.155625698145525293e-01,8.093656115939532047e-02
7.120593515859801048e-01,6.328496556623579121e-03,3.041735808876820379e-01
9.873627469920229771e-01,6.186900370700108148e-03,1.724806051383898434e-02
2.969957595089017192e-05,9.663474268308495096e-01,2.544827478570117762e-02
9.873627469626741204e-01,6.186900370129305195e-03,1.724806055110815819e-02
8.783877968542312953e-01,5.635079674928212580e-03,1.398128918154779576e-01
8.059895915147489986e-02,1.608412718553292944e-02,8.576514358934573812e-01
9.873627469920074340e-01,6.186900370624483746e-03,1.724806051387389391e-02
1.064002526195550503e-02,1.878316182459317807e-02,9.767605605605724772e-01
2.049146365026498998e-04,9.152212440507593305e-01,8.136927766025854603e-02
1.586504029990639503e-04,9.882550216376255747e-01,6.016943613322315101e-03
1.133941004091330168e-02,1.999669304581965998e-02,9.752335840769007502e-01
3.649134887657096322e-03,1.783078464579526401e-01,7.788499575838468969e-01
2.413618929313849151e-02,4.326228254617461768e-04,9.679727865702046907e-01
1.133941057123051023e-02,1.999669190056479681e-02,9.752335853762944540e-01
3.005279666769544914e-05,9.666253534350687238e-01,2.518462957163466326e-02
1.133941125302454465e-02,1.999669042425936127e-02,9.752335870516196659e-01
9.873627467422008142e-01,6.186900365841389686e-03,1.724806083108031129e-02
2.315367100173935260e-04,9.907244720630947743e-01,4.340213283270812072e-03
8.892413615124996023e-05,9.831373890163555007e-01,9.914764408874005355e-03
2.623970882590109211e-05,9.628395482550536899e-01,2.850949622765911254e-02
2.623096028061326049e-04,9.910714156112292450e-01,4.104519801277977178e-03
9.873622355331684863e-01,6.186890423704444371e-03,1.724870999840141458e-02
1.379864363774491393e-05,9.334653312775881284e-01,5.249815657641013905e-02
2.046992533528376780e-04,9.150285257354376922e-01,8.159488012733125128e-02
1.833545667441079764e-05,9.490165419029173988e-01,3.998678932045982015e-02
9.872919420003657409e-01,6.185527252331914604e-03,1.733795516167750336e-02
8.783170991393162153e-01,5.634933351022564270e-03,1.398872920161952638e-01
2.049892845237695472e-04,9.154683070113461829e-01,8.105614410364495037e-02
9.873624676824600543e-01,6.186894938557817476e-03,1.724841519998713407e-02
2.396486253273193492e-02,4.306883642156386399e-04,9.681684711562728030e-01
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
2.062835802481070532e-04,9.196379467888698978e-01,7.581303343293528674e-02
2.048748087099257307e-04,9.150890518211799440e-01,8.153693452377312745e-02
2.048747753273032451e-04,9.150893178381805937e-01,8.153658302312377648e-02
1.133941124670333547e-02,1.999669044182253094e-02,9.752335870313968424e-01
2.174734690081714481e-04,9.478429446114297052e-01,4.272211670990248150e-02
1.980443529023001303e-01,1.847978979664618646e-03,8.037331201332462705e-01
7.278968346585059646e-01,2.029587323052277435e-03,3.063323435357403479e-01
9.533377003025497176e-01,1.626762863517845249e-03,6.333570537268816414e-02
2.412721425584520257e-04,9.783872283386955138e-01,1.324614565710122496e-02
5.420941619119973770e-05,9.770639835846169907e-01,1.516662213961309132e-02
2.048748249893886971e-04,9.150890389546835202e-01,8.153694720475734847e-02
9.873627424946925801e-01,6.186900283232960041e-03,1.724806622485738905e-02
2.031109092406916948e-05,9.519023656198322136e-01,3.675443420142936873e-02
2.396821031516662565e-02,4.306726400465240266e-04,9.681649379358494567e-01
2.691532266536699023e-04,9.915635777898804681e-01,3.809420211806108236e-03
9.533381939348370970e-01,1.626766227011766999e-03,6.333510083133508939e-02
6.536882276561266636e-01,1.481030000662699646e-03,3.852084126872744596e-01
1.132438272685005673e-02,1.997043711324148624e-02,9.752661448967551161e-01
8.783256281428573065e-01,5.634950999517327960e-03,1.398783165608655232e-01
1.133941125381425150e-02,1.999669042647674727e-02,9.752335870487794933e-01
8.749348468152633451e-01,5.462468971520595580e-03,1.437141156091235605e-01
6.823665950216785403e-02,1.639738678069035255e-02,8.767420969446529933e-01
2.048748096629066432e-04,9.150890558355685434e-01,8.153692940377497977e-02
9.873627442855392733e-01,6.186900318062564519e-03,1.724806395071743284e-02
2.048748418980721349e-04,9.150890256738921646e-01,8.153696027693924098e-02
4.856828441194452894e-01,7.023843746920929720e-03,5.152660776499210504e-01
6.021492669849717123e-05,9.782242579070272726e-01,1.392970485874995071e-02
9.873627469922087174e-01,6.186900370703723312e-03,1.724806051360308276e-02
2.385913193983546542e-04,9.908933397117543063e-01,4.229674823964961472e-03
1.877546747542220248e-04,9.894162083465640745e-01,5.204278292721548071e-03
9.873627469922084954e-01,6.186900370703712036e-03,1.724806051360335338e-02
2.276472336180196886e-04,9.646044191721599992e-01,2.551140115899621849e-02
8.783170991332641675e-01,5.634933351057570122e-03,1.398872920224838445e-01
2.681563081408765018e-04,9.912872068979509121e-01,3.975314947504861654e-03
9.873627431739964155e-01,6.186900296444520359e-03,1.724806536223082512e-02
1.220699413239893227e-01,1.286407396678636164e-03,8.708797526911185027e-01
8.789738276055607535e-01,5.636295566340478354e-03,1.391960119278375374e-01
8.909114389075257568e-05,9.831408434268575913e-01,9.902340635441446784e-03
2.454772247878144148e-04,9.910621460752573331e-01,4.125382614625318876e-03
3.538181387995520313e-05,9.699970814926743845e-01,2.187316953801840894e-02
4.866457644414101669e-01,7.020913578281927706e-03,5.143773816165478907e-01
9.613066035060530623e-04,3.045582370249362292e-01,7.004209945429172857e-01
1.789040974756568052e-05,9.463796661101987473e-01,4.136706348606137423e-02
8.783170990903349518e-01,5.634933351302598946e-03,1.398872920670970188e-01
1.979612667553836136e-01,1.847394168009694731e-03,8.038050425551003242e-01
8.783131015202579883e-01,5.634956200597535970e-03,1.398914460018975681e-01
2.984766527089792112e-05,5.438959722065540570e-01,3.629850911954755621e-01
9.873622509556601035e-01,6.186890723639138640e-03,1.724869041392089464e-02
2.396821130086369128e-02,4.306726355641333852e-04,9.681649368508188358e-01
